csab_round,academic_year,institute,academic_program_name,quota,seat_type,gender,opening_rank,closing_rank
3,2025-26,National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,38567,39836
3,2025-26,National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),63264,63264
3,2025-26,National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,120832,120832
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,169546,182656
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),160944,160944
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,44431,46429
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),69969,69969
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,47639,49569
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),74954,74954
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,53526,55571
3,2025-26,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),104600,107226
3,2025-26,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,SC,Gender-Neutral,210814,217532
3,2025-26,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",Home State,OPEN,Gender-Neutral,504794,504794
3,2025-26,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,OPEN,Gender-Neutral,77792,77794
3,2025-26,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,OBC-NCL,Gender-Neutral,89369,93306
3,2025-26,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,SC,Gender-Neutral,227679,228325
3,2025-26,National Institute of Technology Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Home State,SC,Gender-Neutral,732299,732299
3,2025-26,National Institute of Technology Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,OPEN,Gender-Neutral,60729,65009
3,2025-26,National Institute of Technology Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,OBC-NCL,Gender-Neutral,66426,69026
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,57792,59124
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),374720,374720
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,256124,276046
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),237342,265375
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,53110,56448
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,62295,62832
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,60968,64482
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),115910,120751
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,178934,178934
3,2025-26,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Female-only (including Supernumerary),390149,390149
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",All India,EWS,Gender-Neutral,116053,134585
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",All India,SC,Gender-Neutral,250200,263521
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",All India,ST,Gender-Neutral,501003,501003
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Home State,OPEN,Gender-Neutral,672664,741304
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,OPEN,Gender-Neutral,96649,109216
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,EWS,Gender-Neutral,141030,149467
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,OBC-NCL,Gender-Neutral,118380,125842
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,SC,Gender-Neutral,265104,266893
3,2025-26,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",Other State,ST,Gender-Neutral,511029,530878
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,84206,86125
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),170690,170690
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,201364,201364
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",All India,SC,Female-only (including Supernumerary),261432,261432
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,569532,576964
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,79525,81276
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),122418,141031
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,87262,92741
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),179577,179577
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,83383,87055
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),150347,166202
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,218756,220659
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),270014,270014
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,412400,412400
3,2025-26,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",Other State,ST,Female-only (including Supernumerary),412329,412329
3,2025-26,National Institute of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",Other State,SC,Gender-Neutral,4173,4173
3,2025-26,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),53611,53611
3,2025-26,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),69099,69099
3,2025-26,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,57399,57399
3,2025-26,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,181941,181941
3,2025-26,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),33215,33215
3,2025-26,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,32623,32623
3,2025-26,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,37764,37764
3,2025-26,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,34186,34653
3,2025-26,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,37878,37917
3,2025-26,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),51671,51671
3,2025-26,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,43444,43806
3,2025-26,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,45028,46169
3,2025-26,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),64572,64572
3,2025-26,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,10204,10204
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,17883,17883
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,23617,23617
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,14929,15439
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,18154,18536
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,20598,21422
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,82627,82627
3,2025-26,National Institute of Technology Calicut,"Electrical and Electronics Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,416880,426990
3,2025-26,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,10820,10820
3,2025-26,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),16033,16033
3,2025-26,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,15318,15698
3,2025-26,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),26609,26609
3,2025-26,National Institute of Technology Calicut,"Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,224171,257873
3,2025-26,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,543879,543879
3,2025-26,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,30848,30848
3,2025-26,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),51491,51491
3,2025-26,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,33798,33798
3,2025-26,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,42398,45277
3,2025-26,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,33655,33655
3,2025-26,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),53054,53054
3,2025-26,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,41081,41081
3,2025-26,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,41591,41811
3,2025-26,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,104087,115247
3,2025-26,National Institute of Technology Calicut,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,51264,51264
3,2025-26,National Institute of Technology Calicut,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,45114,45114
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),39555,39555
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,28646,28646
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,23508,23766
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,27572,27572
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,27658,27998
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,98383,102631
3,2025-26,National Institute of Technology Calicut,"Mechanical Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,474071,521078
3,2025-26,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),50112,50112
3,2025-26,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),53215,53215
3,2025-26,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,38737,39478
3,2025-26,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,41957,42139
3,2025-26,National Institute of Technology Delhi,"Aerospace Engineering (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),43555,43555
3,2025-26,National Institute of Technology Delhi,"Aerospace Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,45731,45731
3,2025-26,National Institute of Technology Delhi,"Aerospace Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),96024,96024
3,2025-26,National Institute of Technology Delhi,"Aerospace Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),47673,47673
3,2025-26,National Institute of Technology Delhi,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,20460,22028
3,2025-26,National Institute of Technology Delhi,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),27853,27853
3,2025-26,National Institute of Technology Delhi,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,31578,31578
3,2025-26,National Institute of Technology Delhi,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),63515,63515
3,2025-26,National Institute of Technology Delhi,"Artificial Intelligence and Data Science for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,1025758,1025758
3,2025-26,National Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,96613,122958
3,2025-26,National Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),79864,79864
3,2025-26,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,18634,18634
3,2025-26,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),31798,31798
3,2025-26,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,29223,29223
3,2025-26,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,8899,8899
3,2025-26,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,12191,12191
3,2025-26,National Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,37829,37892
3,2025-26,National Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,50552,50552
3,2025-26,National Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),114564,114564
3,2025-26,National Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,16898,16898
3,2025-26,National Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,22305,24541
3,2025-26,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,28394,28418
3,2025-26,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),47192,47192
3,2025-26,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),80326,80326
3,2025-26,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,11918,11918
3,2025-26,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,17952,17952
3,2025-26,National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,47702,48215
3,2025-26,National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,74301,74301
3,2025-26,National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,202534,202534
3,2025-26,National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,1177133,1177133
3,2025-26,National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,32893,32893
3,2025-26,National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,30404,30404
3,2025-26,National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,29721,33414
3,2025-26,National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,1324679,1324679
3,2025-26,National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,12862,12862
3,2025-26,National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,14519,14996
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),151905,151905
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,62331,63387
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),56525,56525
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,68528,69766
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),134124,134124
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,71108,72721
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),97774,97774
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,195736,195736
3,2025-26,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),214642,214642
3,2025-26,National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,OPEN,Gender-Neutral,65181,65181
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,42400,42400
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,40658,40658
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,43116,43121
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,49324,50804
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),93357,93357
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Gender-Neutral,1124809,1124809
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,164827,171035
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,OPEN,Gender-Neutral,46182,46182
3,2025-26,National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,OBC-NCL,Gender-Neutral,56364,56364
3,2025-26,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",Home State,OPEN,Gender-Neutral,74785,76030
3,2025-26,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",Home State,OBC-NCL,Gender-Neutral,146219,146219
3,2025-26,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",Other State,EWS,Gender-Neutral,90139,90139
3,2025-26,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",Other State,OBC-NCL,Gender-Neutral,87798,91754
3,2025-26,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",Other State,OBC-NCL,Female-only (including Supernumerary),140791,140791
3,2025-26,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),109754,131076
3,2025-26,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,169044,169044
3,2025-26,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,47480,49717
3,2025-26,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,49909,54920
3,2025-26,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,50934,53605
3,2025-26,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,165447,165447
3,2025-26,National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,11980,11980
3,2025-26,National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,12268,12268
3,2025-26,National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,16608,16608
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),35299,35299
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,23238,23520
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),40292,40292
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN (PwD),Gender-Neutral,714086,714086
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,27856,29004
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),44667,44667
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,27492,27565
3,2025-26,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Gender-Neutral,1019712,1019712
3,2025-26,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,18255,18255
3,2025-26,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,17815,18024
3,2025-26,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,20409,21069
3,2025-26,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,37463,37805
3,2025-26,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,33730,34291
3,2025-26,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),54558,54558
3,2025-26,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,39365,41857
3,2025-26,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),58964,58964
